"X","Y","Día"
529573.114571595,2131264.656891,519
441526.86817487,2135693.05647291,525
529101.825939252,2135769.92033643,525
527914.979033952,2135239.38662261,527
529079.522457891,2135118.26232303,527
435296.745936128,2197887.43619388,376
445537.053043857,2192504.15125853,404
448776.418369752,2189067.03428248,412
441496.832271079,2182025.6266872,425
434305.425329475,2190156.86687624,425
436396.40223943,2189909.46194855,426
443173.123133572,2184669.92615219,430
443188.879637095,2189588.19782831,440
439197.502355587,2193096.56882271,441
448681.561749246,2184437.9781463,442
448697.516215906,2184923.61112411,443
432964.157071346,2191686.60589185,446
432952.939848061,2191797.31310876,447
438180.70832558,2193475.12169843,451
448139.903065152,2185315.61919024,452
440794.227153329,2183435.82121319,467
443636.650789957,2184920.5120485,494
439262.510796885,2182349.7360788,500
443430.232670817,2184985.72133387,506
429875.18991264,2194034.84881663,522
444967.663274933,2189007.75380014,522
458783.78834925,2188509.14635923,527
513546.666342555,2165440.64148414,528
389322.743654712,2131862.40979928,366
380964.606172068,2134054.73550149,384
383177.668063655,2134587.62024443,387
382981.637253162,2135876.98406101,396
367781.998022804,2137635.10269277,407
381184.464447477,2128372.10054257,417
380992.388616913,2133839.35627796,423
383592.275689471,2151874.57721483,425
385465.615672599,2130804.11126119,435
383251.758440648,2135672.34951046,436
383800.618863248,2132035.10391728,436
393002.438685786,2136091.977855,442
384360.519452603,2132861.58206458,444
384774.293346061,2131358.74727815,445
378653.912290099,2132471.36045038,449
367099.965768275,2136161.28365196,455
386811.686539225,2137414.45343588,456
382982.997934259,2136995.99877487,465
378271.414999739,2135080.90002275,469
367389.225049461,2133798.03288401,473
385058.150580528,2131003.42280305,477
380825.798787853,2132915.09538349,479
383640.96862115,2134919.7447285,497
384451.539605038,2133405.14090783,500
384265.964441504,2138189.81375555,510
494173.859695372,2166604.49474557,390
493007.768109602,2164391.81302715,390
492716.200364832,2163838.65507978,398
491989.193650163,2166912.71362803,399
499475.620455077,2165681.43067105,418
482809.932202364,2163547.25745727,418
482810.011706516,2163630.24871357,451
465328.554392643,2163655.51161246,453
498893.033472596,2166603.58168532,453
493153.815183954,2165375.35554369,480
494756.204036453,2165682.19000444,481
528276.800688849,2097289.83181958,384
457812.325023096,2144103.8836717,373
459864.066420638,2135425.13967155,427
459136.760870732,2142905.15976611,436
462044.801794991,2145603.73247633,441
462815.838370831,2136159.63466058,442
465456.628229659,2139209.69860575,464
461873.265293863,2165144.09481091,369
461937.189548602,2165064.04001567,401
458463.740183318,2162249.98814486,412
453820.419613165,2163918.12377896,416
462385.384896322,2163452.42149025,426
461859.93445041,2165725.07291882,428
452856.493459103,2145151.96237102,434
448251.157660502,2159405.54370151,481
458894.596401961,2164621.97960337,507
449793.248343959,2158503.61249593,526
522099.182587858,2127931.44564137,373
523681.26312929,2134824.58684472,381
532941.236356602,2126515.44540857,382
535217.890460938,2137412.87001782,382
519995.705311947,2137337.50419187,385
522075.568525397,2137782.52062221,386
520037.154131467,2136793.50910049,387
517704.42116962,2135162.04392524,388
526738.064665846,2139814.34578258,390
526682.751008781,2139734.34827798,391
531067.340074126,2138225.98270265,393
529282.508627233,2143156.31879452,393
528703.360671552,2142325.49042668,394
519864.041093151,2137669.31703394,395
530044.613229918,2137388.21679414,395
524361.155396327,2137044.68171572,401
528182.983642606,2143062.36479449,402
534395.799257777,2138563.93837855,402
531801.12675607,2137400.42533211,411
425453.771159496,2088212.11081389,411
535689.042397617,2142648.33829709,416
525877.849801387,2135414.64991983,417
534654.13139144,2128528.79965327,424
428675.722333927,2138880.39001932,425
533148.897262675,2142342.29208528,426
529437.564202895,2135672.10223492,427
531408.334537518,2141816.66245731,431
531702.564170629,2143713.65917222,433
532890.542304029,2140036.53326279,436
529550.312253658,2138118.94695803,441
530657.713491475,2137177.15496035,441
530262.486701763,2146708.07744211,441
409134.034507589,2162471.82393589,441
530561.959953976,2145519.04849495,442
523266.374005656,2137498.15313229,442
526178.673614749,2135236.80651627,443
522500.059975025,2136636.55796299,444
531266.312915415,2146356.3050338,444
530576.753842847,2140204.61714063,455
517637.470327171,2134989.85360437,456
534859.872777999,2135432.71141138,461
533318.570760553,2142078.26288688,461
532997.88568865,2133935.42277045,464
534622.245531167,2136093.10467679,465
534607.085274198,2130246.90143225,465
534716.972862002,2139969.23798545,466
524502.599900357,2142503.75072949,466
529495.473163738,2139548.12918276,467
536186.135677229,2134719.12588076,467
533530.002603446,2134993.74713645,468
534218.07192637,2138431.43314622,475
532076.304778286,2140194.90964736,475
534182.753511508,2138594.27348948,476
534236.411691306,2137988.85306147,482
535024.615583858,2136259.85510817,483
531827.419452141,2137382.02911875,484
529475.193471781,2141257.07705298,492
527471.505294338,2137113.66200226,497
519844.042848647,2137278.93817452,508
424859.275215477,2136061.63638936,512
529853.384210068,2136567.2247078,512
529552.695250841,2136652.79714451,512
529949.676660758,2136567.38300446,513
530713.651733328,2143779.57816263,515
533237.202401985,2141909.05893098,518
532605.735051204,2139424.35076913,520
525246.850713818,2138007.95409716,521
535194.102014841,2143661.70205481,526
527275.978044791,2141020.03664557,527
529005.054988233,2137896.76235942,532
531834.087181813,2140237.51530416,533
530239.951094964,2139235.8355543,533
535010.711336587,2138933.95874564,372
527000.997233926,2135640.66060765,442
428740.769834413,2087784.30464227,384
375974.21227863,2132925.94630612,385
429879.563494602,2086393.74139986,396
426337.752573475,2081630.81079437,398
426904.588251729,2087364.16230293,404
426850.704453115,2098211.64599733,410
424069.188552492,2085893.94131361,419
425594.174071304,2080856.10094976,426
426446.587445027,2082512.54098464,441
423366.584528379,2082964.45568286,448
425375.577671404,2089143.76967288,451
423275.091574058,2087762.95909798,454
424463.248035703,2089264.24823672,455
424488.420442687,2088978.28687573,455
425670.975245084,2085447.94963974,480
424873.866635261,2088792.30391876,486
427716.410376642,2089970.59927839,499
426207.539141092,2090889.41928478,519
393639.282494711,2188835.71156564,465
389733.453677569,2186390.89243643,476
413364.565782485,2163526.83353047,433
460441.64645354,2119139.43290923,387
463260.021962012,2120513.64907968,409
461286.901487709,2122451.05044368,424
466037.865090027,2119155.8853673,443
467772.960735757,2117588.26996112,509
442606.258440472,2209014.63282241,392
442488.604118087,2215667.22710379,410
440351.80392104,2215225.57276869,431
441807.055774737,2209896.43737385,434
437698.301410844,2191128.28249721,441
442695.554024504,2209659.88583495,492
450597.340047908,2150945.9434019,387
458878.843909468,2155185.4457702,389
459264.704086464,2149206.07457985,390
458311.677440299,2150683.65854243,398
461172.137198956,2158865.82613895,400
456794.48703114,2153914.69900846,421
464631.763395871,2157509.30233332,424
455981.264667268,2152770.14166247,425
456133.418885041,2151798.45412511,426
456795.36259455,2153063.25734352,427
458002.451225996,2155623.94526784,428
462436.794546784,2162957.43208712,435
459264.028449827,2160514.5290251,441
464470.045673212,2159744.25821997,445
457250.469902915,2151964.83204575,446
459359.625104086,2149922.04880114,453
459729.709568306,2149819.78580639,454
456053.338246836,2153633.70120895,455
455716.826837954,2135219.59646059,456
461770.843297762,2156712.89418305,456
462225.443905344,2156665.82804074,458
457425.436084344,2155683.70168869,461
454988.369138193,2153273.619978,462
463377.910723264,2160090.71377871,467
463112.39273957,2159931.41973612,468
456004.21466639,2156200.44096331,468
454223.202933267,2146986.57440337,469
460707.186435386,2158150.64260693,508
459185.993201025,2156946.02822661,530
459413.374164266,2156960.88315231,531
462956.801491984,2156547.50507558,531
438167.591373846,2167076.03789646,367
442047.638060868,2164287.34221662,373
426312.481485005,2159663.42673892,388
447078.673381269,2174873.60114133,411
439768.352258893,2160560.0721895,432
413351.072070568,2158915.81822886,434
423535.224084426,2161768.40448238,440
443953.871060785,2171969.08043148,449
443072.631398125,2165018.7179038,464
442645.695583159,2164528.25684904,468
417815.047730218,2181464.53813665,371
425276.336306051,2180912.11468138,388
402197.622198263,2183609.42795878,411
417909.784071053,2182438.58570438,434
420920.249099582,2182600.16105256,439
421297.903068503,2180458.93869731,496
444529.769252138,2111619.27102413,405
446746.551459223,2111259.25346424,422
447576.55480442,2101006.14250113,429
448422.585066232,2106634.73364385,436
446867.752357482,2109715.90680959,437
446400.755388548,2109913.97509788,438
446644.060285513,2110174.53374655,440
447525.764808771,2107832.92386598,441
446788.392318336,2112593.1198508,444
445257.422920728,2111641.68395157,444
451967.463684718,2108696.82617667,445
449060.708597791,2105919.86962879,448
446894.391176774,2111861.27230356,465
445554.52622397,2112310.87203374,466
446984.618189313,2111738.0642959,482
505435.763996797,2176262.14439974,419
456116.709902634,2137674.54575224,380
423381.976628914,2088140.59211068,385
454006.366050405,2138531.19191549,386
451910.076146985,2143516.12593642,386
451753.213766683,2140470.43328807,386
455067.057617728,2139164.80454653,396
453905.312601914,2145837.78833264,402
452647.406102251,2143268.28278255,409
453444.098750891,2135443.50367656,410
452904.941177185,2141346.50581043,411
452837.044261869,2146642.7967986,418
455850.261241489,2146881.09674027,419
451601.485511,2140461.61586071,421
454055.957277738,2141985.97148775,423
453765.973039896,2135786.94268874,424
453611.414371715,2135827.2947614,425
454808.998463465,2143324.24063827,425
453542.085151469,2134960.67524244,431
451930.901953521,2143669.75957649,433
454922.274761921,2141956.13413516,436
453425.307707998,2134942.53116756,437
451864.6772796,2140697.59627798,443
527162.359469204,2135059.97418835,444
452652.008577557,2134959.89477334,445
452929.521365135,2135066.75625211,447
459905.169187535,2148734.35652477,447
452734.525954521,2135270.1289315,447
453334.097247758,2147133.31339635,449
459266.454008779,2143504.24892977,452
451982.355101439,2143273.10594793,453
455568.209921502,2142464.78449942,454
453273.694207974,2136132.46000936,455
451713.398848407,2136465.42615809,455
453655.804623411,2136070.00768787,456
454266.952908551,2140052.04300555,458
456895.954401438,2145120.38161172,469
453552.636210763,2135664.53610561,482
452570.376423046,2140582.00924335,483
454325.617292502,2141336.72668771,484
452092.210888169,2138477.73619337,497
457017.212721356,2143368.05028745,372
453165.060676918,2134740.33162508,429
453177.155487902,2139436.99465177,446
441599.257222403,2089454.70279933,520
423949.816681897,2190628.68016902,433
443742.002669395,2178664.72628142,388
426640.633061444,2184911.8982475,394
439648.321892303,2175951.54424823,395
435882.937599206,2183886.29602376,404
443607.7752118,2178566.7852499,416
432573.158913113,2189087.47221188,418
441739.391440223,2158180.54495477,425
435587.972755577,2177979.19001732,431
436788.413927837,2178245.39861353,434
428465.195828179,2192789.35990229,435
440333.742492006,2178909.43766901,440
424503.672147411,2192243.27098525,445
444246.711345164,2179004.34434567,445
426173.837840425,2193714.84762237,445
435466.914616766,2177512.38584322,448
433325.66752874,2191119.62101167,456
426066.955721933,2186226.89380112,459
439384.560750878,2176305.94143396,463
443722.556673172,2178959.8843092,469
436264.794806919,2178364.07479146,471
425957.117377137,2186405.64642922,475
424370.950136357,2191819.61574619,476
440739.587525943,2175763.44906165,504
439967.180876104,2178120.66688044,511
444318.040373706,2179471.35719959,512
440054.59916236,2179008.74125981,518
426808.419153106,2186783.29522292,521
438509.762193741,2182672.01568002,527
435090.111332975,2189923.42317696,529
421812.284838518,2188851.9483743,530
421844.019890844,2188790.32678374,531
461382.481697657,2148211.67537947,395
461230.855373032,2150935.35254451,396
466154.872604318,2153753.30691125,410
467659.627555521,2155662.4227929,412
465041.33935481,2155295.38739707,412
466306.553038642,2156918.9992971,425
466163.606652444,2153747.14300246,435
465815.090053894,2149819.54264546,442
462433.080103672,2155598.79277197,461
467939.875403379,2150977.52267857,461
463276.353808068,2148859.36541947,462
459727.483588843,2148820.81687525,462
465702.982317329,2153735.71815468,463
465805.498061207,2153990.6455871,464
466095.418852045,2153141.74068708,469
467380.582860057,2154485.67592183,526
460506.500721996,2149021.966471,446
466372.039359633,2152962.94500508,446
455593.821435597,2152894.04278214,380
460461.18676568,2165555.97012854,381
451127.225505202,2166750.12414454,383
404898.999245403,2209568.93371653,385
455475.726419899,2169932.50915873,386
456065.925189677,2171870.64628486,387
456197.45256061,2172063.9758476,387
457120.471063405,2175630.47760441,389
454233.530160438,2167098.48525916,389
462914.205509105,2166970.82660398,390
438185.840410631,2170672.46124154,391
459674.81918822,2172120.34044105,392
453796.89155584,2166094.46020893,393
462850.118195912,2166970.95939386,395
459976.011525283,2172669.8798855,396
454665.618549941,2168625.08566815,400
460576.211616798,2166195.07007886,401
453878.026920327,2165925.19009255,403
457025.512643363,2168834.43265831,405
458210.998572639,2170073.45393899,406
458240.210372921,2170110.27173271,408
457672.045738611,2166324.64723766,410
459915.304291677,2170272.42597773,411
462802.41615211,2165040.70760841,411
464670.601988637,2165399.63769146,411
456612.899173555,2175244.39898439,411
457287.002793439,2175866.76494753,411
452474.321625871,2172691.33720544,416
457102.10583752,2170408.05377473,416
452411.85870065,2166725.14894419,417
454158.638983854,2171976.87437779,417
